Uur,Levering [kWh],Teruglevering [kWh]
20-11-2024 00:00 tot 00:15,1.18638,0.0
20-11-2024 00:15 tot 00:30,1.27764,0.0
20-11-2024 00:30 tot 00:45,1.33848,0.0
20-11-2024 00:45 tot 01:00,10.1907,0.0
20-11-2024 01:00 tot 01:15,11.34666,0.0
20-11-2024 01:15 tot 01:30,1.24722,0.0
20-11-2024 01:30 tot 01:45,1.2168,0.0
20-11-2024 01:45 tot 02:00,1.33848,0.0
20-11-2024 02:00 tot 02:15,1.18638,0.0
20-11-2024 02:15 tot 02:30,1.09512,0.0
20-11-2024 02:30 tot 02:45,1.15596,0.0
20-11-2024 02:45 tot 03:00,1.27764,0.0
20-11-2024 03:00 tot 03:15,1.30806,0.0
20-11-2024 03:15 tot 03:30,1.2168,0.0
20-11-2024 03:30 tot 03:45,1.15596,0.0
20-11-2024 03:45 tot 04:00,1.12554,0.0
20-11-2024 04:00 tot 04:15,1.27764,0.0
20-11-2024 04:15 tot 04:30,1.30806,0.0
20-11-2024 04:30 tot 04:45,1.12554,0.0
20-11-2024 04:45 tot 05:00,1.12554,0.0
20-11-2024 05:00 tot 05:15,1.24722,0.0
20-11-2024 05:15 tot 05:30,1.521,0.0
20-11-2024 05:30 tot 05:45,1.42974,0.0
20-11-2024 05:45 tot 06:00,1.55142,0.0
20-11-2024 06:00 tot 06:15,1.521,0.0
20-11-2024 06:15 tot 06:30,1.49058,0.0
20-11-2024 06:30 tot 06:45,1.46016,0.0
20-11-2024 06:45 tot 07:00,1.6731,0.0
20-11-2024 07:00 tot 07:15,4.80636,0.0
20-11-2024 07:15 tot 07:30,19.86426,0.0
20-11-2024 07:30 tot 07:45,20.41182,0.0
20-11-2024 07:45 tot 08:00,14.9058,0.0
20-11-2024 08:00 tot 08:15,6.60114,0.0
20-11-2024 08:15 tot 08:30,6.81408,0.0
20-11-2024 08:30 tot 08:45,29.68992,0.0
20-11-2024 08:45 tot 09:00,28.2906,0.0
20-11-2024 09:00 tot 09:15,10.25154,0.0
20-11-2024 09:15 tot 09:30,30.63294,0.0
20-11-2024 09:30 tot 09:45,25.79616,0.0
20-11-2024 09:45 tot 10:00,19.71216,0.0
20-11-2024 10:00 tot 10:15,20.16846,0.0
20-11-2024 10:15 tot 10:30,9.36936,0.0
20-11-2024 10:30 tot 10:45,1.0647,0.0
20-11-2024 10:45 tot 11:00,0.88218,0.0
20-11-2024 11:00 tot 11:15,2.98116,0.0
20-11-2024 11:15 tot 11:30,10.09944,0.0
20-11-2024 11:30 tot 11:45,23.66676,0.0
20-11-2024 11:45 tot 12:00,29.08152,0.0
20-11-2024 12:00 tot 12:15,34.03998,0.0
20-11-2024 12:15 tot 12:30,12.38094,0.0
20-11-2024 12:30 tot 12:45,1.55142,0.0
20-11-2024 12:45 tot 13:00,4.8672,0.0
20-11-2024 13:00 tot 13:15,12.71556,0.0
20-11-2024 13:15 tot 13:30,4.4109,0.0
20-11-2024 13:30 tot 13:45,5.7798,0.0
20-11-2024 13:45 tot 14:00,14.99706,0.0
20-11-2024 14:00 tot 14:15,9.36936,0.0
20-11-2024 14:15 tot 14:30,0.94302,0.0
20-11-2024 14:30 tot 14:45,1.00386,0.0
20-11-2024 14:45 tot 15:00,17.70444,0.0
20-11-2024 15:00 tot 15:15,45.63,0.0
20-11-2024 15:15 tot 15:30,55.54692,0.0
20-11-2024 15:30 tot 15:45,47.4552,0.0
20-11-2024 15:45 tot 16:00,10.67742,0.0
20-11-2024 16:00 tot 16:15,0.82134,0.0
20-11-2024 16:15 tot 16:30,27.19548,0.0
20-11-2024 16:30 tot 16:45,37.1124,0.0
20-11-2024 16:45 tot 17:00,29.29446,0.0
20-11-2024 17:00 tot 17:15,13.56732,0.0
20-11-2024 17:15 tot 17:30,29.2032,0.0
20-11-2024 17:30 tot 17:45,25.18776,0.0
20-11-2024 17:45 tot 18:00,2.4336,0.0
20-11-2024 18:00 tot 18:15,1.73394,0.0
20-11-2024 18:15 tot 18:30,1.9773,0.0
20-11-2024 18:30 tot 18:45,1.58184,0.0
20-11-2024 18:45 tot 19:00,1.85562,0.0
20-11-2024 19:00 tot 19:15,9.91692,0.0
20-11-2024 19:15 tot 19:30,13.14144,0.0
20-11-2024 19:30 tot 19:45,1.8252,0.0
20-11-2024 19:45 tot 20:00,1.61226,0.0
20-11-2024 20:00 tot 20:15,1.49058,0.0
20-11-2024 20:15 tot 20:30,1.521,0.0
20-11-2024 20:30 tot 20:45,1.61226,0.0
20-11-2024 20:45 tot 21:00,1.49058,0.0
20-11-2024 21:00 tot 21:15,1.521,0.0
20-11-2024 21:15 tot 21:30,1.3689,0.0
20-11-2024 21:30 tot 21:45,1.33848,0.0
20-11-2024 21:45 tot 22:00,1.27764,0.0
20-11-2024 22:00 tot 22:15,4.2588,0.0
20-11-2024 22:15 tot 22:30,3.77208,0.0
20-11-2024 22:30 tot 22:45,1.49058,0.0
20-11-2024 22:45 tot 23:00,6.75324,0.0
20-11-2024 23:00 tot 23:15,15.11874,0.0
20-11-2024 23:15 tot 23:30,33.67494,0.0
20-11-2024 23:30 tot 23:45,37.38618,0.0
20-11-2024 23:45 tot 00:00,18.7083,0.0
21-11-2024 00:00 tot 00:15,1.42974,0.0
21-11-2024 00:15 tot 00:30,1.33848,0.0
21-11-2024 00:30 tot 00:45,1.49058,0.0
21-11-2024 00:45 tot 01:00,1.24722,0.0
21-11-2024 01:00 tot 01:15,1.42974,0.0
21-11-2024 01:15 tot 01:30,1.2168,0.0
21-11-2024 01:30 tot 01:45,1.2168,0.0
21-11-2024 01:45 tot 02:00,1.42974,0.0
21-11-2024 02:00 tot 02:15,1.33848,0.0
21-11-2024 02:15 tot 02:30,1.2168,0.0
21-11-2024 02:30 tot 02:45,1.24722,0.0
21-11-2024 02:45 tot 03:00,1.27764,0.0
21-11-2024 03:00 tot 03:15,1.3689,0.0
21-11-2024 03:15 tot 03:30,1.24722,0.0
21-11-2024 03:30 tot 03:45,1.24722,0.0
21-11-2024 03:45 tot 04:00,1.18638,0.0
21-11-2024 04:00 tot 04:15,1.46016,0.0
21-11-2024 04:15 tot 04:30,1.521,0.0
21-11-2024 04:30 tot 04:45,1.33848,0.0
21-11-2024 04:45 tot 05:00,1.33848,0.0
21-11-2024 05:00 tot 05:15,1.3689,0.0
21-11-2024 05:15 tot 05:30,7.63542,0.0
21-11-2024 05:30 tot 05:45,7.3008,0.0
21-11-2024 05:45 tot 06:00,13.05018,0.0
21-11-2024 06:00 tot 06:15,9.67356,0.0
21-11-2024 06:15 tot 06:30,1.61226,0.0
21-11-2024 06:30 tot 06:45,1.27764,0.0
21-11-2024 06:45 tot 07:00,1.58184,0.0
21-11-2024 07:00 tot 07:15,1.91646,0.0
21-11-2024 07:15 tot 07:30,1.64268,0.0
21-11-2024 07:30 tot 07:45,6.72282,0.0
21-11-2024 07:45 tot 08:00,5.7798,0.0
21-11-2024 08:00 tot 08:15,1.64268,0.0
21-11-2024 08:15 tot 08:30,6.50988,0.0
21-11-2024 08:30 tot 08:45,10.9512,0.0
21-11-2024 08:45 tot 09:00,9.126,0.0
21-11-2024 09:00 tot 09:15,4.31964,0.0
21-11-2024 09:15 tot 09:30,1.79478,0.0
21-11-2024 09:30 tot 09:45,3.92418,0.0
21-11-2024 09:45 tot 10:00,17.00478,0.0
21-11-2024 10:00 tot 10:15,19.773,0.0
21-11-2024 10:15 tot 10:30,13.3848,0.0
21-11-2024 10:30 tot 10:45,9.49104,0.0
21-11-2024 10:45 tot 11:00,5.74938,0.0
21-11-2024 11:00 tot 11:15,0.33462,0.029585798816568
21-11-2024 11:15 tot 11:30,0.39546,0.0887573964497041
21-11-2024 11:30 tot 11:45,1.521,0.0
21-11-2024 11:45 tot 12:00,11.83338,0.0
21-11-2024 12:00 tot 12:15,14.11488,0.0
21-11-2024 12:15 tot 12:30,14.72328,0.0
21-11-2024 12:30 tot 12:45,30.2679,0.0
21-11-2024 12:45 tot 13:00,18.58662,0.0
21-11-2024 13:00 tot 13:15,13.9932,0.0591715976331361
21-11-2024 13:15 tot 13:30,53.60004,0.029585798816568
21-11-2024 13:30 tot 13:45,40.42818,0.0
21-11-2024 13:45 tot 14:00,51.53148,0.0
21-11-2024 14:00 tot 14:15,55.24272,0.0
21-11-2024 14:15 tot 14:30,31.75848,0.0
21-11-2024 14:30 tot 14:45,29.38572,0.0
21-11-2024 14:45 tot 15:00,11.98548,0.0
21-11-2024 15:00 tot 15:15,1.00386,0.0
21-11-2024 15:15 tot 15:30,0.85176,0.0
21-11-2024 15:30 tot 15:45,7.51374,0.0
21-11-2024 15:45 tot 16:00,10.3428,0.0
21-11-2024 16:00 tot 16:15,9.24768,0.0
21-11-2024 16:15 tot 16:30,32.06268,0.0
21-11-2024 16:30 tot 16:45,32.7015,0.0
21-11-2024 16:45 tot 17:00,36.07812,0.0
21-11-2024 17:00 tot 17:15,6.44904,0.0
21-11-2024 17:15 tot 17:30,7.97004,0.0
21-11-2024 17:30 tot 17:45,9.52146,0.0
21-11-2024 17:45 tot 18:00,1.91646,0.0
21-11-2024 18:00 tot 18:15,2.19024,0.0
21-11-2024 18:15 tot 18:30,1.8252,0.0
21-11-2024 18:30 tot 18:45,2.06856,0.0
21-11-2024 18:45 tot 19:00,2.22066,0.0
21-11-2024 19:00 tot 19:15,1.70352,0.0
21-11-2024 19:15 tot 19:30,2.22066,0.0
21-11-2024 19:30 tot 19:45,4.4109,0.0
21-11-2024 19:45 tot 20:00,1.73394,0.0
21-11-2024 20:00 tot 20:15,1.9773,0.0
21-11-2024 20:15 tot 20:30,2.09898,0.0
21-11-2024 20:30 tot 20:45,7.23996,0.0
21-11-2024 20:45 tot 21:00,3.22452,0.0
21-11-2024 21:00 tot 21:15,2.00772,0.0
21-11-2024 21:15 tot 21:30,1.73394,0.0
21-11-2024 21:30 tot 21:45,2.06856,0.0
21-11-2024 21:45 tot 22:00,1.73394,0.0
21-11-2024 22:00 tot 22:15,1.46016,0.0
21-11-2024 22:15 tot 22:30,5.96232,0.0
21-11-2024 22:30 tot 22:45,7.84836,0.0
21-11-2024 22:45 tot 23:00,7.1487,0.0
21-11-2024 23:00 tot 23:15,1.58184,0.0
21-11-2024 23:15 tot 23:30,1.3689,0.0
21-11-2024 23:30 tot 23:45,1.58184,0.0
21-11-2024 23:45 tot 00:00,1.6731,0.0
22-11-2024 00:00 tot 00:15,1.70352,0.0
22-11-2024 00:15 tot 00:30,14.38866,0.0
22-11-2024 00:30 tot 00:45,14.7537,0.0
22-11-2024 00:45 tot 01:00,8.70012,0.0
22-11-2024 01:00 tot 01:15,7.3008,0.0
22-11-2024 01:15 tot 01:30,3.83292,0.0
22-11-2024 01:30 tot 01:45,2.2815,0.0
22-11-2024 01:45 tot 02:00,1.2168,0.0
22-11-2024 02:00 tot 02:15,1.30806,0.0
22-11-2024 02:15 tot 02:30,1.2168,0.0
22-11-2024 02:30 tot 02:45,1.24722,0.0
22-11-2024 02:45 tot 03:00,1.33848,0.0
22-11-2024 03:00 tot 03:15,1.3689,0.0
22-11-2024 03:15 tot 03:30,1.42974,0.0
22-11-2024 03:30 tot 03:45,1.24722,0.0
22-11-2024 03:45 tot 04:00,1.30806,0.0
22-11-2024 04:00 tot 04:15,1.42974,0.0
22-11-2024 04:15 tot 04:30,1.3689,0.0
22-11-2024 04:30 tot 04:45,1.3689,0.0
22-11-2024 04:45 tot 05:00,1.55142,0.0
22-11-2024 05:00 tot 05:15,1.2168,0.0
22-11-2024 05:15 tot 05:30,1.30806,0.0
22-11-2024 05:30 tot 05:45,1.33848,0.0
22-11-2024 05:45 tot 06:00,1.58184,0.0
22-11-2024 06:00 tot 06:15,1.3689,0.0
22-11-2024 06:15 tot 06:30,1.42974,0.0
22-11-2024 06:30 tot 06:45,1.46016,0.0
22-11-2024 06:45 tot 07:00,1.39932,0.0
22-11-2024 07:00 tot 07:15,1.39932,0.0
22-11-2024 07:15 tot 07:30,1.70352,0.0
22-11-2024 07:30 tot 07:45,2.1294,0.0
22-11-2024 07:45 tot 08:00,1.55142,0.0
22-11-2024 08:00 tot 08:15,1.521,0.0
22-11-2024 08:15 tot 08:30,1.55142,0.0
22-11-2024 08:30 tot 08:45,1.2168,0.0
22-11-2024 08:45 tot 09:00,0.82134,0.0
22-11-2024 09:00 tot 09:15,1.00386,0.0
22-11-2024 09:15 tot 09:30,0.82134,0.0
22-11-2024 09:30 tot 09:45,1.3689,0.0
22-11-2024 09:45 tot 10:00,21.26358,0.0
22-11-2024 10:00 tot 10:15,22.5108,0.0
22-11-2024 10:15 tot 10:30,0.7605,0.0
22-11-2024 10:30 tot 10:45,0.27378,0.207100591715976
22-11-2024 10:45 tot 11:00,0.24336,0.266272189349112
22-11-2024 11:00 tot 11:15,0.54756,0.118343195266272
22-11-2024 11:15 tot 11:30,14.84496,0.0591715976331361
22-11-2024 11:30 tot 11:45,11.77254,0.0
22-11-2024 11:45 tot 12:00,15.14916,0.0
22-11-2024 12:00 tot 12:15,28.99026,0.0
22-11-2024 12:15 tot 12:30,22.815,0.0
22-11-2024 12:30 tot 12:45,22.44996,0.0
22-11-2024 12:45 tot 13:00,22.75416,0.0
22-11-2024 13:00 tot 13:15,17.43066,0.0
22-11-2024 13:15 tot 13:30,9.7344,0.0
22-11-2024 13:30 tot 13:45,11.92464,0.0
22-11-2024 13:45 tot 14:00,19.65132,0.0
22-11-2024 14:00 tot 14:15,57.798,0.0
22-11-2024 14:15 tot 14:30,16.54848,0.0
22-11-2024 14:30 tot 14:45,14.96664,0.0
22-11-2024 14:45 tot 15:00,16.15302,0.0
22-11-2024 15:00 tot 15:15,17.67402,0.0
22-11-2024 15:15 tot 15:30,1.58184,0.0
22-11-2024 15:30 tot 15:45,24.15348,0.0
22-11-2024 15:45 tot 16:00,12.10716,0.0
22-11-2024 16:00 tot 16:15,2.03814,0.0
22-11-2024 16:15 tot 16:30,1.70352,0.0
22-11-2024 16:30 tot 16:45,2.37276,0.0
22-11-2024 16:45 tot 17:00,13.56732,0.0
22-11-2024 17:00 tot 17:15,16.4268,0.0
22-11-2024 17:15 tot 17:30,28.899,0.0
22-11-2024 17:30 tot 17:45,2.52486,0.0
22-11-2024 17:45 tot 18:00,1.8252,0.0
22-11-2024 18:00 tot 18:15,1.79478,0.0
22-11-2024 18:15 tot 18:30,2.55528,0.0
22-11-2024 18:30 tot 18:45,2.79864,0.0
22-11-2024 18:45 tot 19:00,8.91306,0.0
22-11-2024 19:00 tot 19:15,22.99752,0.0
22-11-2024 19:15 tot 19:30,3.77208,0.0
22-11-2024 19:30 tot 19:45,1.88604,0.0
22-11-2024 19:45 tot 20:00,2.4336,0.0
22-11-2024 20:00 tot 20:15,4.563,0.0
22-11-2024 20:15 tot 20:30,4.44132,0.0
22-11-2024 20:30 tot 20:45,3.8025,0.0
22-11-2024 20:45 tot 21:00,3.6504,0.0
22-11-2024 21:00 tot 21:15,1.70352,0.0
22-11-2024 21:15 tot 21:30,4.2588,0.0
22-11-2024 21:30 tot 21:45,12.3201,0.0
22-11-2024 21:45 tot 22:00,9.91692,0.0
22-11-2024 22:00 tot 22:15,11.98548,0.0
22-11-2024 22:15 tot 22:30,1.49058,0.0
22-11-2024 22:30 tot 22:45,2.03814,0.0
22-11-2024 22:45 tot 23:00,2.15982,0.0
22-11-2024 23:00 tot 23:15,1.6731,0.0
22-11-2024 23:15 tot 23:30,1.24722,0.0
22-11-2024 23:30 tot 23:45,5.53644,0.0
22-11-2024 23:45 tot 00:00,13.11102,0.0
23-11-2024 00:00 tot 00:15,1.73394,0.0
23-11-2024 00:15 tot 00:30,1.42974,0.0
23-11-2024 00:30 tot 00:45,1.2168,0.0
23-11-2024 00:45 tot 01:00,1.521,0.0
23-11-2024 01:00 tot 01:15,1.3689,0.0
23-11-2024 01:15 tot 01:30,7.57458,0.0
23-11-2024 01:30 tot 01:45,4.68468,0.0
23-11-2024 01:45 tot 02:00,1.33848,0.0
23-11-2024 02:00 tot 02:15,1.30806,0.0
23-11-2024 02:15 tot 02:30,1.27764,0.0
23-11-2024 02:30 tot 02:45,1.15596,0.0
23-11-2024 02:45 tot 03:00,1.18638,0.0
23-11-2024 03:00 tot 03:15,1.39932,0.0
23-11-2024 03:15 tot 03:30,1.30806,0.0
23-11-2024 03:30 tot 03:45,1.64268,0.0
23-11-2024 03:45 tot 04:00,1.2168,0.0
23-11-2024 04:00 tot 04:15,1.30806,0.0
23-11-2024 04:15 tot 04:30,1.30806,0.0
23-11-2024 04:30 tot 04:45,1.42974,0.0
23-11-2024 04:45 tot 05:00,1.27764,0.0
23-11-2024 05:00 tot 05:15,1.27764,0.0
23-11-2024 05:15 tot 05:30,1.33848,0.0
23-11-2024 05:30 tot 05:45,1.27764,0.0
23-11-2024 05:45 tot 06:00,1.27764,0.0
23-11-2024 06:00 tot 06:15,1.3689,0.0
23-11-2024 06:15 tot 06:30,1.3689,0.0
23-11-2024 06:30 tot 06:45,1.18638,0.0
23-11-2024 06:45 tot 07:00,1.2168,0.0
23-11-2024 07:00 tot 07:15,1.73394,0.0
23-11-2024 07:15 tot 07:30,1.58184,0.0
23-11-2024 07:30 tot 07:45,1.58184,0.0
23-11-2024 07:45 tot 08:00,1.30806,0.0
23-11-2024 08:00 tot 08:15,1.55142,0.0
23-11-2024 08:15 tot 08:30,1.88604,0.0
23-11-2024 08:30 tot 08:45,1.88604,0.0
23-11-2024 08:45 tot 09:00,1.49058,0.0
23-11-2024 09:00 tot 09:15,0.94302,0.0
23-11-2024 09:15 tot 09:30,1.46016,0.0
23-11-2024 09:30 tot 09:45,1.46016,0.0
23-11-2024 09:45 tot 10:00,15.21,0.0
23-11-2024 10:00 tot 10:15,34.64838,0.0
23-11-2024 10:15 tot 10:30,30.29832,0.0
23-11-2024 10:30 tot 10:45,11.07288,0.0
23-11-2024 10:45 tot 11:00,7.84836,0.0
23-11-2024 11:00 tot 11:15,0.9126,0.0
23-11-2024 11:15 tot 11:30,0.79092,0.0
23-11-2024 11:30 tot 11:45,0.6084,0.0
23-11-2024 11:45 tot 12:00,1.15596,0.0
23-11-2024 12:00 tot 12:15,1.18638,0.0
23-11-2024 12:15 tot 12:30,1.24722,0.0
23-11-2024 12:30 tot 12:45,1.6731,0.0
23-11-2024 12:45 tot 13:00,3.86334,0.0
23-11-2024 13:00 tot 13:15,12.83724,0.0
23-11-2024 13:15 tot 13:30,7.51374,0.0
23-11-2024 13:30 tot 13:45,1.91646,0.0
23-11-2024 13:45 tot 14:00,1.70352,0.0
23-11-2024 14:00 tot 14:15,3.89376,0.0
23-11-2024 14:15 tot 14:30,2.1294,0.0
23-11-2024 14:30 tot 14:45,1.15596,0.0
23-11-2024 14:45 tot 15:00,1.27764,0.0
23-11-2024 15:00 tot 15:15,5.14098,0.0
23-11-2024 15:15 tot 15:30,6.57072,0.0
23-11-2024 15:30 tot 15:45,3.13326,0.0
23-11-2024 15:45 tot 16:00,33.24906,0.0
23-11-2024 16:00 tot 16:15,14.05404,0.0
23-11-2024 16:15 tot 16:30,24.57936,0.0
23-11-2024 16:30 tot 16:45,22.11534,0.0
23-11-2024 16:45 tot 17:00,29.41614,0.0
23-11-2024 17:00 tot 17:15,24.336,0.0
23-11-2024 17:15 tot 17:30,17.36982,0.0
23-11-2024 17:30 tot 17:45,4.53258,0.0
23-11-2024 17:45 tot 18:00,2.82906,0.0
23-11-2024 18:00 tot 18:15,2.46402,0.0
23-11-2024 18:15 tot 18:30,4.53258,0.0
23-11-2024 18:30 tot 18:45,15.9705,0.0
23-11-2024 18:45 tot 19:00,35.01342,0.0
23-11-2024 19:00 tot 19:15,13.78026,0.0
23-11-2024 19:15 tot 19:30,19.95552,0.0
23-11-2024 19:30 tot 19:45,1.39932,0.0
23-11-2024 19:45 tot 20:00,1.55142,0.0
23-11-2024 20:00 tot 20:15,1.64268,0.0
23-11-2024 20:15 tot 20:30,1.46016,0.0
23-11-2024 20:30 tot 20:45,1.30806,0.0
23-11-2024 20:45 tot 21:00,1.33848,0.0
23-11-2024 21:00 tot 21:15,1.3689,0.0
23-11-2024 21:15 tot 21:30,3.52872,0.0
23-11-2024 21:30 tot 21:45,3.37662,0.0
23-11-2024 21:45 tot 22:00,1.49058,0.0
23-11-2024 22:00 tot 22:15,1.30806,0.0
23-11-2024 22:15 tot 22:30,1.55142,0.0
23-11-2024 22:30 tot 22:45,1.30806,0.0
23-11-2024 22:45 tot 23:00,1.18638,0.0
23-11-2024 23:00 tot 23:15,1.46016,0.0
23-11-2024 23:15 tot 23:30,1.27764,0.0
23-11-2024 23:30 tot 23:45,1.39932,0.0
23-11-2024 23:45 tot 00:00,1.24722,0.0
24-11-2024 00:00 tot 00:15,1.3689,0.0
24-11-2024 00:15 tot 00:30,1.12554,0.0
24-11-2024 00:30 tot 00:45,1.39932,0.0
24-11-2024 00:45 tot 01:00,1.30806,0.0
24-11-2024 01:00 tot 01:15,1.24722,0.0
24-11-2024 01:15 tot 01:30,1.30806,0.0
24-11-2024 01:30 tot 01:45,1.33848,0.0
24-11-2024 01:45 tot 02:00,1.09512,0.0
24-11-2024 02:00 tot 02:15,1.18638,0.0
24-11-2024 02:15 tot 02:30,1.24722,0.0
24-11-2024 02:30 tot 02:45,1.24722,0.0
24-11-2024 02:45 tot 03:00,1.61226,0.0
24-11-2024 03:00 tot 03:15,1.49058,0.0
24-11-2024 03:15 tot 03:30,1.24722,0.0
24-11-2024 03:30 tot 03:45,1.18638,0.0
24-11-2024 03:45 tot 04:00,1.2168,0.0
24-11-2024 04:00 tot 04:15,1.15596,0.0
24-11-2024 04:15 tot 04:30,1.24722,0.0
24-11-2024 04:30 tot 04:45,1.18638,0.0
24-11-2024 04:45 tot 05:00,1.18638,0.0
24-11-2024 05:00 tot 05:15,1.15596,0.0
24-11-2024 05:15 tot 05:30,1.30806,0.0
24-11-2024 05:30 tot 05:45,1.18638,0.0
24-11-2024 05:45 tot 06:00,1.33848,0.0
24-11-2024 06:00 tot 06:15,1.2168,0.0
24-11-2024 06:15 tot 06:30,1.2168,0.0
24-11-2024 06:30 tot 06:45,1.15596,0.0
24-11-2024 06:45 tot 07:00,1.2168,0.0
24-11-2024 07:00 tot 07:15,1.3689,0.0
24-11-2024 07:15 tot 07:30,1.18638,0.0
24-11-2024 07:30 tot 07:45,1.30806,0.0
24-11-2024 07:45 tot 08:00,1.2168,0.0
24-11-2024 08:00 tot 08:15,1.6731,0.0
24-11-2024 08:15 tot 08:30,1.58184,0.0
24-11-2024 08:30 tot 08:45,0.97344,0.0
24-11-2024 08:45 tot 09:00,0.69966,0.0
24-11-2024 09:00 tot 09:15,0.6084,0.0
24-11-2024 09:15 tot 09:30,0.85176,0.0
24-11-2024 09:30 tot 09:45,1.03428,0.0
24-11-2024 09:45 tot 10:00,0.94302,0.0
24-11-2024 10:00 tot 10:15,0.79092,0.0
24-11-2024 10:15 tot 10:30,1.33848,0.0
24-11-2024 10:30 tot 10:45,1.521,0.0
24-11-2024 10:45 tot 11:00,1.2168,0.0
24-11-2024 11:00 tot 11:15,1.09512,0.0
24-11-2024 11:15 tot 11:30,4.44132,0.029585798816568
24-11-2024 11:30 tot 11:45,7.4529,0.029585798816568
24-11-2024 11:45 tot 12:00,10.1907,0.0
24-11-2024 12:00 tot 12:15,23.84928,0.0
24-11-2024 12:15 tot 12:30,1.33848,0.029585798816568
24-11-2024 12:30 tot 12:45,2.8899,0.029585798816568
24-11-2024 12:45 tot 13:00,0.69966,0.029585798816568
24-11-2024 13:00 tot 13:15,0.54756,0.118343195266272
24-11-2024 13:15 tot 13:30,1.58184,0.0
24-11-2024 13:30 tot 13:45,2.19024,0.0
24-11-2024 13:45 tot 14:00,1.521,0.0
24-11-2024 14:00 tot 14:15,1.55142,0.0
24-11-2024 14:15 tot 14:30,1.70352,0.0
24-11-2024 14:30 tot 14:45,1.70352,0.0
24-11-2024 14:45 tot 15:00,1.88604,0.0
24-11-2024 15:00 tot 15:15,1.70352,0.0
24-11-2024 15:15 tot 15:30,27.56052,0.0
24-11-2024 15:30 tot 15:45,33.52284,0.0
24-11-2024 15:45 tot 16:00,14.7537,0.0
24-11-2024 16:00 tot 16:15,3.4983,0.0
24-11-2024 16:15 tot 16:30,13.20228,0.0
24-11-2024 16:30 tot 16:45,11.43792,0.0
24-11-2024 16:45 tot 17:00,10.28196,0.0
24-11-2024 17:00 tot 17:15,15.8184,0.0
24-11-2024 17:15 tot 17:30,9.94734,0.0
24-11-2024 17:30 tot 17:45,2.22066,0.0
24-11-2024 17:45 tot 18:00,1.85562,0.0
24-11-2024 18:00 tot 18:15,2.7378,0.0
24-11-2024 18:15 tot 18:30,8.45676,0.0
24-11-2024 18:30 tot 18:45,1.58184,0.0
24-11-2024 18:45 tot 19:00,2.49444,0.0
24-11-2024 19:00 tot 19:15,2.09898,0.0
24-11-2024 19:15 tot 19:30,2.00772,0.0
24-11-2024 19:30 tot 19:45,1.9773,0.0
24-11-2024 19:45 tot 20:00,2.22066,0.0
24-11-2024 20:00 tot 20:15,2.09898,0.0
24-11-2024 20:15 tot 20:30,1.73394,0.0
24-11-2024 20:30 tot 20:45,1.55142,0.0
24-11-2024 20:45 tot 21:00,1.42974,0.0
24-11-2024 21:00 tot 21:15,3.8025,0.0
24-11-2024 21:15 tot 21:30,4.16754,0.0
24-11-2024 21:30 tot 21:45,3.58956,0.0
24-11-2024 21:45 tot 22:00,1.94688,0.0
24-11-2024 22:00 tot 22:15,1.39932,0.0
24-11-2024 22:15 tot 22:30,1.3689,0.0
24-11-2024 22:30 tot 22:45,16.36596,0.0
24-11-2024 22:45 tot 23:00,29.75076,0.0
24-11-2024 23:00 tot 23:15,23.30172,0.0
24-11-2024 23:15 tot 23:30,14.23656,0.0
24-11-2024 23:30 tot 23:45,1.12554,0.0
24-11-2024 23:45 tot 00:00,1.30806,0.0
25-11-2024 00:00 tot 00:15,1.46016,0.0
25-11-2024 00:15 tot 00:30,1.30806,0.0
25-11-2024 00:30 tot 00:45,1.27764,0.0
25-11-2024 00:45 tot 01:00,1.2168,0.0
25-11-2024 01:00 tot 01:15,1.09512,0.0
25-11-2024 01:15 tot 01:30,1.24722,0.0
25-11-2024 01:30 tot 01:45,1.03428,0.0
25-11-2024 01:45 tot 02:00,1.09512,0.0
25-11-2024 02:00 tot 02:15,1.0647,0.0
25-11-2024 02:15 tot 02:30,1.09512,0.0
25-11-2024 02:30 tot 02:45,1.0647,0.0
25-11-2024 02:45 tot 03:00,1.09512,0.0
25-11-2024 03:00 tot 03:15,1.2168,0.0
25-11-2024 03:15 tot 03:30,1.0647,0.0
25-11-2024 03:30 tot 03:45,1.09512,0.0
25-11-2024 03:45 tot 04:00,1.70352,0.0
25-11-2024 04:00 tot 04:15,1.49058,0.0
25-11-2024 04:15 tot 04:30,1.30806,0.0
25-11-2024 04:30 tot 04:45,1.18638,0.0
25-11-2024 04:45 tot 05:00,1.2168,0.0
25-11-2024 05:00 tot 05:15,1.03428,0.0
25-11-2024 05:15 tot 05:30,1.03428,0.0
25-11-2024 05:30 tot 05:45,1.0647,0.0
25-11-2024 05:45 tot 06:00,1.0647,0.0
25-11-2024 06:00 tot 06:15,1.18638,0.0
25-11-2024 06:15 tot 06:30,1.46016,0.0
25-11-2024 06:30 tot 06:45,1.49058,0.0
25-11-2024 06:45 tot 07:00,1.42974,0.0
25-11-2024 07:00 tot 07:15,1.91646,0.0
25-11-2024 07:15 tot 07:30,1.12554,0.0
25-11-2024 07:30 tot 07:45,1.39932,0.0
25-11-2024 07:45 tot 08:00,1.55142,0.0
25-11-2024 08:00 tot 08:15,1.46016,0.0
25-11-2024 08:15 tot 08:30,1.18638,0.0
25-11-2024 08:30 tot 08:45,1.2168,0.0
25-11-2024 08:45 tot 09:00,22.14576,0.0
